feature,Baruch_2021,Davar_2021,Frankel_2017,Gopalakrishnan_2019,Lee_2022,Matson_2019,Spencer_2021,mean,annotation
ERR6275682.26,0.004578582229836629,0.00043598412493069057,0.00019623900758481986,6.194213724566953e-05,2.4104903310446457e-05,0.0,5.412336560006191e-05,0.0007644251097869024,Butyricicoccus_A sp002395695
ERR6279660.004,0.00034566566374970114,0.00038896431747558434,0.0,0.0004072161290986808,0.00046162296051589986,0.0037214181646610363,1.922258810419725e-06,0.0007609727849016174,Gordonibacter urolithinfaciens
SRR5930529.5,0.0,0.00032916590940863387,0.0,8.226976656481698e-05,0.00034992674610570144,0.00446895712808481,9.454240259238092e-05,0.0007606945646794776,Lachnospira sp000436475
metabat_ERR6279669.33,0.0003087017022179664,0.0012423720810666643,0.0004395891103935209,8.232109497881842e-05,0.0008387580116335459,0.0007516386142010298,0.0016522504499284884,0.0007593758663457191,Agathobacter faecis
ERR6232425.22,0.0,0.004528158420020124,0.0,0.0005319136930703661,0.00023983656641952405,0.0,0.0,0.0007571298113585735,Enorma massiliensis
SRR13022350.13,0.00029651608383346635,0.0009204849864072231,0.0009770379817598783,5.210965234390178e-05,0.0007344319104250827,0.001322222120733,0.0009965457981283919,0.0007570497905187064,Akkermansia muciniphila
SRR13022400.7,0.00019121713213794827,0.0015579273068118812,0.00034728573984200935,0.00011712557211067191,0.0013588378495236631,0.000387694522244658,0.0013011002900692847,0.0007515983446771594,Ruthenibacterium lactatiformans
SRR16554775.8_sub,0.0,0.0013389514296717607,0.0024398298055082574,0.0013030318906453316,0.00015908280055399916,0.0,0.0,0.0007486994180541927,Faecalibacterium prausnitzii
ERR6281941.49,6.124355666501706e-06,0.00022308765526490447,0.0011818139328771877,0.00033467658402609604,0.0002469870190915691,0.00038116191366662357,0.002833827569379124,0.0007439541471388582,Scatomorpha intestinigallinarum
ERR6281941.23,1.851231244834997e-05,0.00043980063706187966,0.00010219646371996158,0.00012825488496300794,0.0007575098022446624,0.0032652197647363725,0.0004853218651349529,0.0007424022471870267,Bacteroides intestinalis
ERR6275669.83,0.0003779077100927169,0.001124773913640677,0.0006121521528909872,0.00021943252166619953,0.0007943696522683225,0.000881182048311922,0.0011710132105429002,0.0007401187442019608,Gemmiger qucibialis
SRR16554652.53,0.0,0.001688586841237412,0.0007194699167237174,0.0,0.0010996948197580026,0.001473006703746051,0.00016156323856787404,0.0007346173600047223,CAG-273 sp000438355
SRR6000944.54,0.002608379672293803,6.967199655029395e-06,0.0,0.001996803246005134,0.0005276688287992657,0.0,0.0,0.000734259849536176,Limenecus avicola
SRR6000877.49,0.0008501342423378868,0.0006009622757847005,0.0,0.0004606165043894293,0.003217346426125965,0.0,0.0,0.0007327227783768545,UMGS1975 sp900546685
SRR5930507.2,0.0020955408065380355,6.886608665559031e-05,0.0,0.0005550120005018998,0.0022921296230744687,0.0,0.0001161214730499419,0.0007325242842599908,Frisingicoccus sp900757195
SRR5930535.33,3.895617912390009e-05,0.0006352048589578763,0.00093141233456905,8.85435542484414e-05,0.000291719772371703,0.0023367644048756515,0.0008044655319017788,0.0007324380908640572,Ruminococcus_C sp000980705
SRR5930504.60,0.0006531682296266357,0.0005810127295422677,0.00044358558840930774,0.0,0.000345362073656914,0.0013138779055245518,0.001789157582468144,0.0007323091584611173,Dorea_B phocaeensis
SRR5930498.124,0.0,0.001022615888285791,0.003175632340388127,0.00029637740405661544,0.0006261757583581059,0.0,0.0,0.0007315430558698056,Acutalibacter sp900548545
SRR6000921.61,0.0,0.0010158033781904607,0.00037906249253174645,6.15940968372662e-05,0.0004886219810030405,0.0031654775361149383,0.0,0.0007300799263824931,Butyricimonas faecihominis
SRR16554638.10,0.00018400012923742404,0.0009159060108850424,0.00026225763353315216,0.0001327845809298348,0.0011705885637137993,0.0011168003663269831,0.0013056881647119521,0.0007268607784768839,Alistipes finegoldii
ERR6279680.43,0.0,0.0002673272408509591,0.0032077674724648366,2.371218062355632e-05,0.0012932936352469564,0.0,0.00027687055281949377,0.0007241387260008289,CAG-103 sp900543625
ERR6273965.22,0.00025240122319992103,1.2573862964238093e-05,0.0,0.0008599493333201138,0.0029942204193702123,0.0,0.000949611639854389,0.0007241080683869822,Schaedlerella glycyrrhizinilytica_A
metabat_ERR6279628.78,0.00034038144014182,0.0019058123255913718,0.0005486931880586834,2.37258652042458e-05,0.0007398328604430652,0.0001863748309259183,0.0013173505795326303,0.0007231672985568193,Dialister invisus
SRR16554644.14,0.00011112338210681703,0.0006451521060680394,0.0016997747604975456,1.7156935488255958e-05,0.0005458666268334915,0.0020008921868006234,3.426694600144233e-05,0.0007220332776851735,CAG-103 sp900543625
ERR6279666.21,0.0,0.0003111233335153158,0.0011343779627796243,1.7598875412606845e-05,0.0018638802024487182,0.0016306937652448728,6.850763481545579e-05,0.0007180259677452277,UMGS1590 sp900552455
ERR6281505.4,0.0,0.003259024897840409,0.0005298140308107987,0.000130776117946804,8.018558399612454e-05,0.0007181724463506718,0.00030139657475609927,0.000717052807385844,Alistipes avistercoris
ERR6279666.69,0.0030761973682398333,2.6835592766625566e-05,0.001475326615539713,9.444200957128489e-05,0.00030619954293881424,0.0,4.029552640663753e-05,0.0007170423793518441,Lacticaseibacillus paracasei
SRR16554653.4,0.00015728148770770978,0.0010603435966103484,0.00033026787727096597,0.00024840408859175516,0.0008667966683118784,0.001011012745490279,0.0013360934460059405,0.0007157428442841254,Faecalibacterium prausnitzii_D
SRR6000940.76,1.0701054492686088e-05,0.00038953084404000956,0.0027948914656811047,4.5991942858623594e-05,0.0010976188621010046,4.622445944263277e-05,0.0005243419458514047,0.0007013286534953523,Mediterraneibacter lactaris
SRR5930504.43,0.0,0.002015802490065194,0.0009301580824897525,0.0003010001205050706,0.0005226347662285951,0.0,0.0011206219497169273,0.0006986024870007914,AM51-8 sp003478275
SRR5930509.43,0.0002636506039290254,0.0010583057914032728,0.0006828421769087452,8.88941638242557e-06,0.0008286200557557821,0.001028694800182692,0.0010118361009108744,0.0006975484207818311,Fimivicinus sp900544375
SRR16554702.12,0.0012453743235088322,0.0007462156817182616,0.00026030836483671,9.435930893632189e-05,0.0004836521577165542,0.00037238651489815574,0.0016729646654827484,0.0006964658595853692,Alistipes communis
metabat_ERR6275680.153,0.0003971890677430746,0.003254471018325635,0.0,0.0006824420720248765,3.281343528245581e-05,0.0,0.00045775703954975837,0.0006892389475608285,CAG-533 sp000434495
ERR6279681.17,0.0004078383830080038,0.0019462515144199218,0.0,0.00013525748193528487,0.00029853523794364146,0.0,0.0020120302779594395,0.0006857018421808988,Holdemanella porci
SRR6000901.21,0.0012895055473296114,0.00029985268192135394,0.0,0.0005404809454248547,0.0004325009330699282,0.0,0.00223582105374091,0.000685451594498094,Blautia_A caecimuris
ERR6281941.26,0.0003428619945019789,0.0004841008746282252,4.783343561196184e-05,1.1102535882716272e-05,0.0006166953552411712,0.0030403405623692717,0.00020374190863994238,0.0006780966666964668,NSJ-51 sp900549795
ERR6281658.79,0.00015591285195781841,0.0024187786788982097,0.0004940962466437451,5.914872102209543e-05,0.0005016491429052653,0.00045172284319631957,0.0006651712445166289,0.0006780685327342975,ER4 sp900317525
SRR5930494.103,0.0,0.0011352268283152801,0.00039306601563557163,0.00014323125861579676,0.00028406186455545154,0.002410306444655961,0.00021532346231250396,0.0006544594105843664,Ventrimonas sp900538475
ERR6279673.37,0.0,0.0002559615209674773,0.0,0.0031957481581679124,0.0004592347783587786,0.0,0.0005884362824615782,0.0006427686771365352,Adlercreutzia celatus_A
ERR6279678.43,0.0004458200898497705,0.0008482221686849028,0.0005816190383230189,0.00016204750795795496,0.0006255143409247038,0.001353594842734529,0.00048101441086874467,0.0006425474856205179,Bifidobacterium adolescentis
SRR13022424.15,0.0034441221200338912,0.00023182777112384725,6.167470872178511e-05,4.800948395333043e-07,0.00019743862648168747,0.0,0.0005095598742347039,0.0006350147422050639,Alistipes senegalensis
SRR13022368.23,2.1041143153354143e-06,0.0010167113183614537,0.0005456167889087136,5.946467661349788e-05,0.0015273175358017997,0.0005014857584217335,0.0007764426584508999,0.0006327346929819192,Flavonifractor plautii
SRR5930528.28,0.0,0.00010070950989738945,0.0,4.834302728472619e-05,0.00016737819665079884,0.003928065708649836,0.00016511596495822557,0.0006299446296344251,Limiplasma pullistercoris
SRR6000932.62,0.0,0.0035466838234418847,0.0,2.7530998737522672e-05,0.0008315977874580729,0.0,0.0,0.0006294018013767829,Lachnoclostridium_B sp900066765
ERR2162209.1,6.0549902661667464e-05,0.0008845520375814002,0.0005700834850193068,0.00028289728189526776,0.000958161792497029,0.00030762994221664565,0.0013385677041202525,0.0006289203065702241,Roseburia intestinalis
SRR6000877.021_sub,0.00025055565625934094,4.8166264031825225e-05,0.0,0.00012579228345204266,0.0027258008381841094,0.0,0.0012059259142072941,0.0006223201365906589,Anaerotruncus colihominis
ERR6279625.15,0.00016456111719457246,0.0007543101569246677,0.0005684130006579226,0.00013908465731096972,0.001128853871589324,0.00032796629349616147,0.001255702351179004,0.000619841635478946,Blautia_A massiliensis
SRR6000873.13,8.925197814735813e-05,0.0020396778109883964,0.00033031701731359007,0.00021203425639571623,0.0007636248073190249,0.00023907455516110644,0.0006493187968079751,0.0006176141745904524,Roseburia hominis
SRR16554674.14,0.0,0.00047966293967768273,0.0,0.00034040513802435893,0.0010110101149061758,0.0,0.0024843487540350947,0.0006164895638061874,Faecalibacterium prausnitzii
ERR6236131.36_sub,0.0,0.0008844057838741752,0.0,0.002500813002669406,0.0009076484613005156,0.0,0.0,0.0006132667496920138,Agathobaculum butyriciproducens
SRR16554693.27,0.0,0.002151092388787851,0.0,0.00026358241725450677,0.00011661042793254908,0.0012161488916896347,0.0005438473537721331,0.0006130402113480964,CAG-269 sp000431335
ERR6271720.17,0.00010202126647532295,0.002214294601869323,0.0,3.773216465424763e-05,0.0015141343066256468,0.0,0.000417559136642336,0.0006122487823238395,CAG-317 sp000433535
SRR13068840.33,0.0013881253278799405,0.00015342765582907058,0.002407512094143704,7.16455791189306e-05,0.00014428932108044533,0.0,0.00010357410980189497,0.000609796298264855,Streptococcus salivarius
ERR6273965.110,0.0,0.0033738783163328417,0.0,2.0437872566170144e-05,0.0008648036872376641,0.0,0.0,0.0006084456965909536,HGM13006 sp900757695
ERR6279651.33,0.00010170740945113654,0.0008650758890109776,0.0006935298506583011,9.06447325066785e-05,0.0006140205659261459,0.000508859623777349,0.0013818100653832602,0.000607949733816264,Faecalibacterium prausnitzii_C
SRR6000874.28,6.370714099389655e-05,0.0003917593653554255,0.00017453640761911298,0.0005850296764296801,0.0024812376475747766,0.0,0.0005511542022892846,0.0006067749200374537,Eubacterium_I ramulus
ERR6275675.16,0.00023176335136954168,0.00014730511151275742,0.0,2.8624845180835253e-05,7.46696627667694e-05,0.0,0.0037503535399838264,0.0006046737872591043,Faecousia sp900540635
SRR16554625.003,0.00029229946891994545,0.00041051561741356377,0.0015466691478791352,2.5316047837686614e-05,0.0005535472445414017,0.0004568720182795144,0.0008965107273666952,0.0005973900388911346,Ruminococcus_D bicirculans
ERR6281751.16,0.001131161374660896,7.450850366574369e-05,0.0,0.00019531251883443687,0.0027623958987641594,0.0,0.0,0.0005947683279893195,Copromorpha sp900066305
ERR6281944.67,4.523720307580955e-06,0.0005002714667121398,0.0007398223609630304,0.00020476354003336807,0.0009999308042014784,0.0004921406644992862,0.001216394800402602,0.0005939781938742123,Clostridium_Q fessum
metabat_ERR6275674.118,0.0010999092842637294,0.0007248420822485218,0.00035636436010776166,0.0001331142020942316,0.0003159463826636508,0.0014001175390211075,0.00011732233663254667,0.0005925165981473643,Evtepia excrementipullorum
SRR6000920.38,4.851778269509547e-06,0.0008845461128584775,0.0011649550137979854,7.881858763190142e-05,0.001109194279665232,0.00023447908103270044,0.0006554252421573934,0.0005903242993447429,Copromonas sp000435795
SRR6000896.38,0.0,0.0006051053638448992,0.00103098676689439,4.460334187002094e-05,0.0005782850034183377,0.0016285589701803159,0.00021467715833067426,0.0005860309435055197,Lawsonibacter sp902363045
SRR5930523.24,0.000141467023104388,0.0010080631718999862,0.00046302569399522467,0.0001304197319911223,0.0014322242192783094,3.296627959931138e-05,0.0008933430889833685,0.0005859298869788158,Blautia_A faecis
ERR6279679.13,0.0,0.0023024846375164047,0.0,0.00010525836877428685,0.0005771814501177732,0.0,0.0010617662522176222,0.0005780986726608696,Clostridium_AP sp000509125
ERR6275681.5,0.0,0.00015427624475678644,0.0003493217492531003,0.00013531016281390968,0.0003345130552538062,0.003049419413720517,0.0,0.00057469151797116,Streptococcus salivarius
SRR6000907.97,0.00211410135636031,0.0004571809962403104,0.0,0.0005167215057042109,0.0006203372976149877,0.0,0.00030140590242481454,0.0005728210083349477,Methanobrevibacter_A smithii_A
metabat_ERR6275668.40,0.0,0.003075255305507305,0.0,1.6159466413297326e-05,0.0009128572262093272,0.0,0.0,0.0005720388568757043,Faecalibacterium prausnitzii
ERR6279651.6,0.0001745633154914784,0.0005153104353081345,0.0009244981338760903,9.946349024985753e-05,0.0009790909560539116,0.00023802612785241243,0.0010717290995778867,0.0005718116512013958,Dorea_A longicatena
ERR6279653.005_sub,0.0017878609595953661,0.0010259099537296842,0.0,0.0003105237866810321,0.0006853525108844209,0.0,0.00017366472618920393,0.0005690445624399581,Agathobaculum butyriciproducens
SRR5930536.001,0.0002797740670515917,0.0007928150040230564,0.00037337150611405117,0.00010536420039623716,0.0005102100728352793,0.0005862634144606956,0.0013268087117362087,0.0005678009966595886,Faecalibacterium sp900539945
SRR16554766.36_sub,0.0,0.0031515169880190303,0.0,0.00047135540122774755,0.0003399141908947585,0.0,0.0,0.0005661123685916481,VUNA01 sp002299625
ERR6279625.59,0.0,0.002295528788402646,0.0,0.0012064319460241145,0.00045940609904720304,0.0,0.0,0.0005659095476391377,Pullichristensenella sp904420265
SRR16554751.6,0.00017729930842960687,0.0005117741816988517,0.000729876414444041,4.6998251004100655e-05,0.0012572105702972223,0.0004925209414715941,0.000733661584720056,0.0005641916074379247,Faecalibacterium prausnitzii_G
ERR6279622.101,0.0,0.0003402965741060942,0.0007772069558625942,5.905360510614032e-06,0.00018251763392203128,0.002632776497184002,0.0,0.0005626718602264766,Woodwardibium sp900760275
ERR6231616.23,0.00013052556833590746,0.00024029823337738977,0.0006849624943861056,0.0009540450360345226,0.0017303109073138537,2.1093215063101953e-05,0.00016506718754410554,0.0005609003774364266,Agathobaculum butyriciproducens
SRR13022319.11,0.002536673642574376,0.0005168516605097863,4.2356733034314766e-05,3.299059322142241e-05,0.0003974121892597317,0.0,0.0003737481405890953,0.0005571475655983894,Anaeromassilibacillus sp001305115
SRR13022375.19,0.0002542727764687168,0.0006017105853041371,0.00023218436543225572,6.27212830535644e-05,0.0003975218714023853,0.00029308786040298197,0.0020440215153824134,0.0005550743224923507,CAG-83 sp000435555
ERR6279683.39,8.288893421495259e-05,0.001677945098032627,0.00017412590585862204,7.405373886910262e-05,0.00048303053874659867,0.001065156263966839,0.0003273913920957019,0.0005549416959692063,
ERR6279670.124,0.00023815932652756927,3.499744029475476e-05,0.0011402390738308123,0.0006286518844076657,0.00045739612862309297,0.0,0.0013551482618686975,0.0005506560165075132,Eubacterium_G sp000432355
SRR16554652.28,0.0,0.0005615924661707495,0.0,5.3355242034487324e-06,0.0014314121019999577,0.001673173270223478,0.0001772345343787861,0.0005498211281394885,Fournierella sp900543285
ERR6279668.8,0.000350860252353424,0.0005424445452852579,0.00033760061338378465,0.0004932455270602749,0.000881742519598527,0.00010731997354255933,0.0011195879358837472,0.0005475430524439393,Ruminococcus_B gnavus
SRR5930527.82,0.0,0.0007344440468754383,0.0,0.0,0.001089671587297722,0.0,0.002007655235099227,0.0005473958384674839,CAG-245 sp000435175
ERR6229432.10,0.0,0.0017477964800133756,0.0,0.00010727966911422518,0.0019739229452782675,0.0,0.0,0.0005469998706294098,Desulfovibrio sp900319575
ERR6279655.19,0.0013737026716217297,0.0006469785358731658,6.745547736900004e-05,0.0004157010628776151,0.0004371548152073927,0.00022130738393335672,0.0006602573418114735,0.0005460796126705334,CAG-83 sp000431575
ERR6243879.30,5.1880201215829797e-05,0.000603560528539527,0.0010256897138727487,0.0003672984768726197,0.0006484049680585841,0.00074389176237977,0.00038124362652775304,0.0005459956110666904,Bifidobacterium adolescentis
SRR5930506.83,1.0882326833247075e-05,0.0005202478549136097,0.0015466154014241247,7.999443551827473e-05,0.0003575358136681935,0.0012601154671355642,4.130384442837661e-05,0.0005452421634173414,Ruminiclostridium_E siraeum
ERR6279677.001,0.0007787176928922397,7.052070705396175e-05,0.0008785782687534919,0.0018244944159567299,0.000120930417680444,0.0,0.0001427035892906138,0.0005451350130896401,Limosilactobacillus fermentum
metabat_ERR6275674.180,0.0006132326057853508,0.0004441320878962061,0.0,0.0021577533704383767,0.0005997133947105041,0.0,0.0,0.0005449759226900625,Alangreenwoodia sp905206455
SRR13022316.2,0.00024190572838047336,0.0019647293447394897,0.00019353035382022217,0.0010989133795765772,0.00023462713715263398,0.0,7.550391967653927e-05,0.0005441728376208479,Bacteroides sp900557355
SRR16554651.25,0.0,0.0003520789887015839,0.001917130394370557,0.00035515587583725126,0.0007051136956093064,0.0,0.0004787121987207444,0.0005440273076056347,Faecousia sp900546075
ERR6281939.20,0.0,0.00015685732923992977,0.0023811157432389513,0.00011025933764287582,0.0007826383176594425,0.0,0.00035619646049864223,0.0005410095983256917,Scatomorpha sp900545405
ERR6279653.001,0.00033624353242169735,0.0007356875606524374,0.00010737571765797219,0.0001266961204710313,0.0012964440862158037,0.00024769019339660673,0.0009266710454300134,0.0005395440366065089,Escherichia coli
ERR6282137.103,0.00018047356410085154,0.000507556870089836,0.0,0.00041350598887160043,0.0002874486864506675,0.0021847881042352073,0.00019506347676677435,0.0005384052415021339,Limisoma sp000437795
metabat_ERR6279644.73,3.611790059175224e-05,0.0015555306400411408,0.0003343415469751107,3.6364901826300905e-05,0.0010237634182021294,0.00011974768574916605,0.0006491386968814853,0.0005364292557524409,RUG115 sp900066395
metabat_ERR6281942.56,0.0009421879360862316,0.0024707805477301925,0.0,0.00010001558497075036,2.9851272515346256e-05,0.0,0.00017103684498574905,0.0005305531694697528,Haemophilus_D sp001815355
ERR6279660.30,0.0,0.003001263302920295,0.0,6.390568344045337e-05,0.0006326585216956409,0.0,0.0,0.0005282610725794842,Blautia coccoides
SRR13022409.16,7.626008313040986e-05,0.0005742324684199353,0.0012838092577244482,0.0001830670968608032,0.000766050249239907,0.00013222133944501937,0.0006713505946587487,0.0005267130127827531,Faecalibacterium sp900539885
ERR2162202.17,3.244892745132734e-05,0.0004918247374166571,0.00021997493511212793,0.000121750749272489,0.001018515168733927,0.00014852681917326273,0.001643871224841013,0.000525273223142972,Roseburia inulinivorans
SRR5930518.005,0.0,0.0005273801592166377,0.0008794753481455,0.00016358450812900706,0.0011020350726954821,0.0004270311666145367,0.0005614174659071484,0.0005229891029583303,Negativibacillus sp000435195
SRR6000946.86,0.00043611960847455303,0.0004263498579027386,2.561912327018545e-05,7.311383638220314e-05,0.00029703073034625054,0.0005568813572216482,0.0018427457789232697,0.0005225514703601212,Methanobrevibacter_A smithii
SRR16554765.17,0.0,0.00014108565300790566,0.0008516528829260675,0.00027489435010533077,0.0003910622752613068,0.0003543686628204015,0.0016426693654260146,0.0005222475985067181,Phocaeicola plebeius_A
ERR6279653.27,0.001383938410288329,0.00014673617165014048,0.0,0.00016833947860769703,0.0012665469952052291,0.0,0.0006783874996525176,0.0005205640793434162,Enterococcus_B faecium
SRR6000894.81,0.0008976119918690623,0.00026869076232302234,0.0,6.020864067522786e-06,0.0022482576588106003,0.0,0.0002165809236137862,0.0005195946000977135,Blautia stercoris
SRR6000892.044_sub,0.0007255717276199572,0.00018698013165266433,0.0,0.0001411699937297754,0.0025744566355195907,0.0,0.0,0.0005183112126459983,UMGS1071 sp900542375
ERR6281000.58,0.0,0.0002292678144613471,0.0006113017146745933,3.4809291210343733e-05,0.0010432750815915644,0.001632454532017899,4.431258119678551e-05,0.000513631573593219,Parabacteroides goldsteinii
SRR5930502.034,0.0,0.0012679439633294578,0.0015759751614552989,3.1196119617888664e-05,0.000297524338155574,0.0,0.00041740616383133386,0.0005128636780556505,Streptococcus salivarius
metabat_ERR6280899.66,0.0,0.002633703833737232,0.0,0.00024358553023536608,0.0004401211547265655,0.0,0.0002566200547925709,0.000510575796213105,Egerieenecus sp900553315
metabat_ERR6280907.152,0.00023048353611030792,0.0005479538389748177,2.042152275357623e-05,7.285111512877584e-05,0.0006894083857702348,0.0003702432343533483,0.001629120231724061,0.0005086402664021603,Alistipes_A ihumii
ERR6243880.78,0.0005228484166858038,0.00010859789728803076,0.0,2.663526915391242e-05,0.0009707308306938087,0.0017558864391703482,0.00014000531392648763,0.0005035291667026274,Collinsella bouchesdurhonensis
SRR16554768.10,0.0005974626705864847,0.0009032554813318345,9.782329431055344e-05,3.453265552256075e-05,0.0010102487123624729,0.00031531733042317446,0.000562652188347751,0.0005030417618406902,Faecalibacterium prausnitzii_G
SRR13022354.31,0.001235750397505171,0.0012410501622143052,5.622485663758143e-05,0.0,0.0004781941476990431,0.0,0.0004894890039531638,0.0005001012240013234,Dysosmobacter sp001916835
SRR6000893.48,9.503312667846631e-05,0.0013336378999648708,0.00011856083583279263,9.09088735763802e-05,0.0009998403293787414,0.00024387767791093101,0.000612560207250982,0.000499202707227595,UBA11774 sp003507655
ERR6279672.016_sub,0.0,0.00157776030045136,0.0,0.0014059491320407324,0.0004712846324976837,0.0,0.0,0.0004935705807128252,
SRR5930494.76,0.0002946624264751877,0.0008114109962606796,0.0003753640554567456,0.00013998596222837786,0.0006983210454298569,0.00015688383390734606,0.0009702866829460379,0.0004924164289577474,Gemmiger formicilis
ERR6232686.38,7.34434507606929e-05,0.0006332357537335475,0.0001970887972096354,8.64919538914377e-05,0.001083780167481845,3.844253683913436e-05,0.0013309980148685046,0.0004919258106835425,Anaerostipes hadrus
SRR6000949.008_sub,0.0,0.002183667632043343,0.0,0.0007025386252716056,6.471797055884573e-05,0.0,0.0004919399150479574,0.0004918377347031073,Bifidobacterium pseudocatenulatum
ERR6279627.19,0.002675816031939419,4.995885786309154e-05,0.0,2.7941400559344207e-05,0.0002422383679943805,0.0,0.00044437578290938316,0.0004914757773236598,Lacticaseibacillus rhamnosus
SRR6000890.16,5.7873506176528e-05,0.00020761138799409601,0.002527098365461522,0.00016910881204917433,0.0002130642078804298,0.00013731881295185754,0.00012148810632371798,0.0004905090284053322,Eubacterium_F sp900539115
SRR5930523.44,8.6738868436877e-06,0.0007537524084277011,0.0,6.9737179886950255e-06,0.00046744939770436184,0.0017359036565476188,0.00046029287729924356,0.0004904351349730439,Bacteroides uniformis
SRR13022266.27,8.55282065609766e-05,0.0005969490517223668,0.0002520627957624374,0.0003555659350201275,0.0006335871057980438,0.0005821180486560495,0.0009194793104641468,0.0004893272077120212,Ruminococcus_E bromii_B
SRR6000899.43,3.4418246307159674e-05,0.0003576240101527662,0.0024049238338246567,5.377909060628608e-06,0.0005525666536791673,0.0,6.056664813904033e-05,0.0004879253287376312,Clostridium_Q sp000435655
metabat_ERR6275668.114,0.001726022739753922,0.0007692937465589162,0.0,0.0,0.0008945631610328504,0.0,0.0,0.0004842685210493841,51-20 sp001917175
SRR16554728.6,0.001036123361636898,6.864988330281778e-05,0.0004595338767834394,0.00024963133200896334,0.0006222603959791761,0.0008767167564167591,7.587654569788017e-05,0.000484113164546562,CAG-83 sp001916855
metabat_ERR6275652.82,0.00019768382726627072,0.0007037114711166219,0.0003059639673155585,7.586425505179472e-05,0.0008422147691411707,9.257312618674748e-05,0.0011686747312115312,0.0004838123067556708,Bariatricus comes
SRR16554647.38,0.0,0.002209162809847972,0.0001411788627421067,0.0002813186874083438,0.0004282086274706034,0.000238896851661112,8.710275470754724e-05,0.00048369551340538355,Copromonas sp900066535
ERR6230326.16,0.0014065397470648467,0.00039619688119718583,0.0003377794371207288,6.061178454791674e-05,0.0005275420746556909,0.00012431035798211472,0.0005277997610900982,0.0004829685776655117,Streptococcus thermophilus
ERR6229432.21,0.0010184916847865086,0.00033654898664736113,8.420130883555164e-05,1.6319812046643382e-05,0.00020617104619965283,0.0,0.0017147497781597814,0.00048235465952507127,Tidjanibacter inops_A
ERR6281343.12,0.001484154528343662,0.0006706147042007362,0.0006487807001774442,8.488047101899078e-05,0.00047512547722265545,0.0,2.935116917586519e-06,0.00048092728541158214,Blautia_A hydrogenotrophica
SRR5930504.85,0.00014498886075683376,0.00047398679940216585,6.94218363788761e-05,3.497242423209601e-05,0.0006995149224262278,0.0015387057603268419,0.00036633126483176065,0.00047541740976497174,Lachnospira sp000437735
ERR6233692.002_sub,0.0013895443238472257,9.513060868968441e-05,2.0908276909738968e-05,0.0002479316968099901,0.0002922629062008467,0.0011402651352175393,0.0001141630462477586,0.00047145799913182626,Bifidobacterium pseudocatenulatum
ERR6279625.47,5.6243799528431786e-05,0.0016642307393319406,0.00012294967023719963,0.00012673615189187192,0.00023655187519827642,0.00046511812488478745,0.0006219762336991857,0.00047054379925309906,Coprococcus eutactus_A
SRR5930515.002_sub,2.367106184415935e-05,0.0005772391691541246,0.0003045076890669127,4.062539879328125e-05,0.0011332411450014459,0.00021957219740279928,0.0009774428621371787,0.00046804278905712883,Lachnospira rogosae_A
ERR6279670.9,0.0019728769024393313,0.0006802334941271548,0.0,0.00015432930453149657,0.00045350899541564697,0.0,0.0,0.0004658498137876614,Agathobaculum sp900291975
SRR5930529.31,0.00014213052489900986,0.00048337950022848747,0.0008551674980340508,0.00031949007296707294,0.0007662109270899475,0.0001697547291710097,0.0005016953443510094,0.0004625469423915125,Faecalibacterium prausnitzii_G
SRR16554744.37,0.00041916264056066944,0.0003028110590161413,0.00016923447609000435,9.62844072427521e-05,0.0010064083668830468,0.0008129088202285005,0.0004295146593255524,0.00046233206133523814,Faecousia sp003525905
SRR13068838.017,0.001204558794601549,0.0001367873592777371,0.0009315479585104008,9.817299302991848e-05,0.00047926051012674994,0.0,0.0003838773786757697,0.000462029284888875,Agathobaculum butyriciproducens
SRR5930519.89,2.020109013282105e-05,0.0016585568485867497,0.0003327065815192304,5.331798278725654e-06,0.0007544978682590135,5.9854056202485326e-05,0.0003987345820294176,0.0004614118321440633,Enterocloster clostridioformis
SRR13022423.9,0.0,0.00025864961737954637,0.0,0.001264981125197935,0.000472104859392736,0.0,0.0012335975248650636,0.00046133330383361156,Faecalibacterium prausnitzii
SRR13068820.21,0.0,0.002102889912889952,0.0004324796225143297,0.0002940608956007436,9.343585427619197e-05,0.0,0.0002878682282541096,0.0004586763590764753,Prevotella copri
ERR6281504.27,0.0004879267137293149,0.0005681502535756497,0.0001523239928900216,0.0004083426040679876,0.00028308508440271006,0.00032808441671071154,0.0009776883804156944,0.00045794306368458423,CAG-170 sp002404795
SRR5930493.31,0.00022655822039617478,0.0002497261327174167,9.137379670571515e-05,0.00011454219232878877,0.0002837125627504958,5.957640841261507e-05,0.00215904982713975,0.00045493416292156523,ER4 sp003522105
SRR6000909.3,0.00032614710988967596,0.0005148708532829082,0.0006044858742297375,4.015157834014241e-05,0.0006029015785151008,0.00035023364396373746,0.0006946986145366705,0.00044764132182256754,Ruminococcus_D bicirculans
ERR6275661.39,3.331781868447429e-05,0.0012329824670565515,0.0008112548824762758,0.0004059359024258654,0.00016776427630557948,4.414974339549558e-05,0.0004374495641766298,0.00044755066493155313,Bifidobacterium bifidum
SRR5930526.85,0.0,0.00016041573128856417,0.0014230002276845145,4.618908522114888e-05,0.0003614146461450044,0.000852720227762064,0.0002587369712042184,0.000443210984186502,Enterocloster sp900541315
